15605215,767,48,9,0,2,0,1,175458.21
15567855,623,29,1,0,2,0,0,39382.06
15780256,630,34,9,0,2,1,1,114006.35
15592229,713,52,0,185891.54,1,1,1,46369.57
15788683,588,34,10,129417.82,1,1,0,153727.32
15693203,710,75,5,0,2,1,1,9376.89
15635125,566,63,2,120787.18,2,1,1,52198.84
15582129,517,62,1,43772.66,3,1,0,187756.24
15703482,710,34,9,134260.36,2,1,0,147074.67
15670738,733,45,2,113939.36,2,1,0,3218.71
15624775,729,67,2,94203.8,1,0,1,102391.06
15741094,693,21,1,0,2,1,1,3494.02
15687828,644,31,5,86006.3,1,1,1,73922.95
15661708,508,41,5,0,2,1,1,94170.84
15790497,503,37,6,0,2,0,0,136506.86
15620103,660,40,8,167181.01,1,1,1,185156.94
15586680,462,27,4,176913.52,1,1,0,80587.27
15749557,707,44,6,0,2,1,1,192542.17
15622443,549,31,4,0,2,0,1,25684.85
15745533,799,63,1,110314.21,2,1,0,37464
15691647,411,35,2,0,2,1,1,93825.78
15599289,724,37,10,68598.56,1,1,0,157862.82
15766826,824,26,7,146266,1,1,0,21903.62
15643523,710,30,10,0,2,1,0,19500.1
15720637,710,46,10,120530.34,1,1,0,166586.99
15693947,614,19,5,97445.49,2,1,0,122823.34
15726556,594,26,6,135067.52,2,0,0,131211.86
15591257,796,24,8,0,2,1,0,61349.37
15792473,598,50,5,88379.81,3,0,1,64157.24
15605113,518,27,1,133801.49,1,1,1,143315.57
15628904,733,35,8,102918.38,1,1,1,45959.86
15586821,727,28,5,0,2,0,1,19653.08
15637829,691,34,7,0,2,0,1,161559.12
15648075,686,47,5,170935.94,1,1,0,173179.79
15654760,811,40,1,101514.89,1,1,1,121765
15796115,689,40,4,78119.59,4,1,0,119259.34
15812918,432,27,6,62339.81,2,0,0,53874.67
15595282,735,33,4,0,2,1,0,149474.69
15684171,660,61,5,155931.11,1,1,1,158338.39
15625761,632,41,8,127205.32,4,1,0,93874.87
15632344,792,42,0,99045.93,2,1,0,47160.01
15572767,777,29,2,0,2,1,0,124489.88
15696301,719,37,9,101455.7,1,1,0,25803.59
15682928,695,39,4,65521.2,1,1,1,1243.97
15776124,802,51,7,0,1,0,1,40855.79
15594685,757,49,2,0,2,0,0,164482.92
15688691,665,51,9,110610.41,2,0,1,1112.76
15615032,624,46,3,0,2,1,1,62825.03
15754820,637,35,8,147127.81,2,1,1,84760.7
15799422,535,40,8,0,1,1,1,27689.77
15739248,727,52,4,0,2,1,1,118429.02
15696637,571,23,10,151097.28,1,0,1,17163.75
15697201,640,46,3,0,1,1,1,156260.08
15707674,515,58,2,131852.81,1,1,0,81436.68
15682839,575,57,8,137936.94,1,1,1,84475.13
15637993,711,36,9,137688.71,1,1,1,46884.1
15765694,584,59,1,0,1,0,1,130260.11
15742091,825,35,6,118336.95,1,1,0,26342.33
15712960,613,37,3,171653.17,1,0,1,5353.12
15716994,559,24,3,114739.92,1,1,0,85891.02
15706268,697,51,1,147910.3,1,1,1,53581.14
15726289,645,25,0,174400.36,1,1,0,42669.37
15627637,709,23,8,73314.04,2,1,0,63446.47
15782941,573,31,2,0,2,1,1,91957.39
15611612,570,29,0,0,1,1,0,37092.43
15744109,850,32,4,0,1,1,1,180622.02
15591932,680,32,5,92961.61,1,1,0,116957.6
15663885,741,32,5,0,1,1,1,64839.23
15766765,664,39,7,60263.23,1,1,0,170835.32
15652955,678,30,0,0,1,1,0,35113.08
15803886,629,31,6,132876.55,1,1,1,130862.11
15738166,596,39,10,86546.29,1,0,1,131768.98
15572021,798,29,8,80204.11,2,1,0,70223.22
15647306,777,29,9,131240.61,1,1,1,163746.09
15733429,520,34,8,120018.86,2,1,1,343.38
15611365,730,32,9,127661.69,1,0,0,60905.51
15752809,702,43,6,116121.67,1,1,0,61602.42
15657881,784,38,5,136712.91,1,0,1,169920.92
15792077,671,28,8,119859.52,2,1,0,125422.66
15676404,672,50,1,0,1,1,0,12106.82
15672516,541,51,7,90373.28,2,1,0,179861.79
15723864,828,47,1,109876.82,2,1,0,83611.45
15787550,719,69,3,0,2,1,1,58320.06
15784286,641,40,5,102145.13,1,1,1,100637.07
15607381,769,31,7,148913.72,2,1,0,53817.23
15621031,761,27,8,0,2,1,0,63297.7
15727408,523,27,8,61688.61,2,1,0,147059.16
15693906,645,24,3,34547.82,1,1,1,11638.17
15604130,622,47,6,142319.03,1,0,0,100183.05
15694192,598,38,6,0,2,0,0,173783.38
15777179,687,35,9,0,2,0,1,73133.82
15569451,463,35,2,101257.16,1,1,1,118113.64
15578098,600,31,8,0,2,1,1,121555.51
15753591,438,38,2,0,2,1,0,136859.55
15763665,833,28,4,136674.51,2,0,0,5278.78
15783025,723,37,3,94661.53,2,1,0,121239.65
15771154,683,73,8,137732.23,2,1,1,133210.44
15614778,579,31,6,0,2,1,0,26149.25
15713673,494,33,1,137853,1,0,1,90273.85
15684316,532,43,9,0,2,0,0,190573.91
15658240,554,44,9,135814.7,2,0,0,115091.38
15733964,606,53,1,109330.06,1,1,1,75860.01
15717191,508,49,1,93817.41,2,1,1,132468.76
15768282,724,36,6,94615.11,2,1,1,10627.21
15583278,743,36,8,92716.96,1,1,1,33693.78
15652169,642,35,2,133161.95,1,0,1,122254.86
15770255,797,33,10,83555.58,1,0,0,69767.14
15768137,667,23,6,136100.69,2,0,0,169669.33
15690134,464,42,3,85679.25,1,1,1,164104.74
15664543,699,40,7,0,1,0,1,152876.13
15659092,621,50,5,0,2,1,0,191756.54
15593295,548,57,6,76165.65,1,1,1,133537.53
15740602,674,27,4,111568.01,1,0,1,22026.18
15672185,590,47,3,0,2,1,0,171774.5
15603135,634,59,3,95727.05,1,0,0,97939.4
15753639,608,37,5,146093.39,2,0,0,160593.41
15716781,815,24,7,171922.72,1,0,1,178028.96
15693764,663,52,0,136298.65,1,1,0,144593.3
15657085,578,23,10,88980.32,1,1,1,125222.36
15724402,770,30,8,0,2,1,0,100557.03
15776156,521,27,4,121325.84,1,1,1,164223.7
15676895,547,39,6,74596.15,3,1,1,85746.52
15627377,593,41,6,0,2,1,1,99136.49
15776096,606,34,3,161572.24,1,0,1,191076.22
15711843,613,40,1,147856.82,3,0,0,107961.11
15715920,782,23,10,98052.66,1,1,1,142587.32
15609176,688,32,5,0,2,0,1,177607.77
15754443,443,35,9,108308,1,1,0,129031.19
15668032,577,37,4,0,1,1,1,79881.39
15768163,655,46,7,137145.12,1,1,0,115146.4
15726747,714,63,4,138082.16,1,0,1,166677.54
15667620,732,43,6,0,2,1,0,65731.53
15791053,709,45,4,122917.71,1,1,1,11.58
15596761,515,60,9,113715.36,1,1,0,18424.24
15761783,577,41,6,0,1,1,1,167621.18
15789560,668,42,8,187534.79,1,1,1,32900.41
15745716,706,53,7,0,2,0,1,117939.17
15628292,850,32,4,156001.68,2,1,1,151677.31
15742019,675,39,6,0,2,0,0,83419.15
15681758,525,25,10,0,2,1,0,69361.95
15574072,786,62,8,0,1,1,1,165702.64
15746995,724,31,9,138166.3,1,1,0,12920.43
15638882,710,62,9,148214.36,1,1,0,48571.14
15584776,847,37,9,112712.17,1,1,0,116097.26
15582591,615,59,4,155766.05,1,1,1,110275.17
15737778,782,41,4,0,1,1,0,132943.88
15681180,771,23,7,156123.73,1,1,0,72990.62
15720284,607,37,4,135927.06,1,0,0,180890.4
15630244,457,40,10,134320.23,2,1,0,150757.35
15706899,559,34,4,0,2,1,1,66721.98
15588535,750,39,6,0,2,0,0,19264.33
15588450,633,60,8,69365.25,1,1,1,10288.24
15806901,584,39,2,112687.69,1,1,1,127749.61
15702442,586,56,9,100781.75,2,1,1,54448.41
15757617,735,55,6,134140.68,1,1,0,2267.88
15790299,592,37,9,0,3,1,1,10656.89
15708713,633,35,3,0,2,1,1,36249.76
15596863,787,38,3,158373.23,1,1,1,28228.35
15713621,687,41,10,134318.21,2,1,1,198064.52
15697391,604,34,3,0,2,1,0,38587.7
15710375,641,41,6,0,2,1,0,65396.79
15800287,706,46,2,127660.46,2,1,0,150156.82
15715709,696,43,4,114091.38,1,0,1,159888.1
15610765,559,29,1,0,2,0,0,155639.76
15814923,606,38,7,128578.52,1,1,1,193878.51
15787848,602,30,9,113672.18,2,0,0,102135.92
15781689,758,35,5,0,2,1,0,95009.6
15702919,729,30,6,63669.42,1,1,0,145111.37
15756850,479,40,1,0,2,0,0,114996.43
15762331,569,37,9,178755.84,1,1,0,199929.17
15751926,821,42,3,87807.29,2,1,1,64613.81
15576304,698,29,5,95167.55,1,1,1,152723.23
15689886,626,39,10,132287.92,3,1,1,51467.92
15727281,653,27,9,0,2,1,0,96429.29
15789936,663,33,2,0,2,1,0,153295
15804950,514,41,7,0,2,1,1,3756.65
15628813,693,43,4,152341.55,1,1,0,9241.78
15702801,677,29,3,86616.35,1,0,0,91903.9
15657342,850,28,4,147972.19,1,1,0,60708.72
15649430,723,28,4,0,2,1,1,123885.88
15783691,722,35,1,120171.58,1,1,0,125240.8
15727384,705,43,10,146547.78,1,0,1,10072.55
15600821,721,69,2,108424.19,1,1,1,178418.35
15674156,810,69,3,27288.43,1,1,1,110509.9
15760568,593,38,5,142658.04,2,0,1,135337.11
15693732,775,66,9,0,2,1,1,67622.34
15690898,696,44,8,161889.79,1,0,0,75562.47
15642022,621,34,8,0,1,0,0,47972.65
15795933,677,49,3,0,2,1,1,187811.71
15800736,601,42,4,96763.89,1,1,1,199242.65
15594812,806,37,2,137794.18,2,0,1,75232.02
15654409,665,34,5,67816.72,1,1,1,29641.58
15733297,518,38,10,84764.79,1,1,1,162253.9
15770474,685,33,1,0,3,0,1,70221.13
15660417,613,43,10,120481.69,1,0,0,94875.03
15604813,494,40,7,0,2,0,1,158071.69
15733476,543,30,6,73481.05,1,1,1,176692.65
15624471,850,37,6,0,2,1,0,109291.22
15747222,745,35,8,0,2,1,1,116581.1
15718216,803,43,3,0,1,1,0,72051.44
15628144,635,72,4,74812.84,1,0,1,27448.33
15642544,723,34,5,0,2,0,1,12092.03
15802466,534,53,7,0,2,1,1,80619.17
15777315,529,43,6,93616.35,2,0,0,98348.66
15592300,543,35,10,59408.63,1,1,0,76773.53
15790594,535,27,6,0,2,0,1,49775.58
15734177,643,33,4,0,2,1,1,152992.04
15693526,618,40,0,0,1,1,0,119059.13
15679307,559,43,1,0,1,0,1,86634.3
15764892,590,51,10,84474.62,2,1,1,190937.09
15740878,655,29,9,0,2,0,1,85736.26
15637753,751,50,2,96888.39,1,1,0,77206.25
15810460,708,64,5,0,3,0,1,112520.07
15744983,712,47,1,139887.01,1,1,1,95719.73
15767864,628,33,6,0,2,0,0,184230.23
15774250,532,42,1,159024.71,1,1,0,100982.93
15786643,602,32,10,0,2,1,1,116052.92
15603665,638,39,0,122501.28,2,1,1,95007.8
15784209,497,47,6,0,1,1,1,90055.08
15813034,727,38,2,62276.99,1,1,1,59280.79
15789955,698,56,1,112414.81,2,0,0,93982.02
15670753,614,35,2,127283.78,1,1,1,31302.35
15691111,648,42,8,121980.56,2,1,0,4027.02
15639252,603,30,6,129548.5,2,1,1,19282.85
15661507,587,45,6,0,1,0,0,158684.81
15761854,746,24,4,0,1,0,1,94105
15776780,608,59,1,0,1,1,0,70649.64
15716605,710,24,7,103099.17,2,1,0,173276.62
15720636,628,50,4,143054.56,1,0,1,109608.81
15580149,638,41,7,0,2,1,0,43889.41
15811486,634,29,8,130036.21,2,0,1,69849.55
15651955,603,31,4,0,2,0,1,9607.1
15735428,673,37,0,0,2,0,0,82351.06
15647203,750,35,3,0,1,1,0,191520.5
15690743,536,61,8,65190.29,1,1,1,64308.49
15720671,704,42,8,129735.3,2,1,1,179565.57
15602280,829,27,9,112045.67,1,1,1,119708.21
15771997,791,31,10,75499.24,1,1,0,22184.14
15649150,531,53,5,127642.44,1,1,0,141501.45
15771580,850,38,0,106831.69,1,0,1,148977.72
15771873,776,37,2,103769.22,2,1,0,194099.12
15637110,634,35,10,0,1,1,0,82634.41
15748414,526,33,8,114634.63,2,1,0,110114.38
15648461,688,37,7,138162.41,2,1,1,113926.31
15585106,492,38,8,57068.43,2,1,0,188974.81
15639665,846,61,0,0,2,1,1,96202.44
15762351,689,63,1,0,2,1,1,186526.12
15623210,484,55,8,149349.58,3,0,0,137519.92
15683625,703,37,1,149762.08,1,1,0,20629.4
15603741,719,40,4,128389.12,1,1,1,176091.31
15644132,724,30,9,142475.87,1,1,1,107848.24
15749345,468,22,1,76318.64,1,1,1,194783.12
15616745,542,35,2,174894.53,1,1,1,22314.55
15749068,632,40,9,139625.34,1,1,0,93702.96
15652789,657,40,10,0,2,1,1,52990.7
15785024,629,40,9,137409.19,1,1,0,175877.7
15701037,578,39,2,0,2,1,0,70563.9
15792328,475,39,6,0,1,1,1,56999.9
15761775,598,20,8,180293.84,2,1,1,29552.7
15745001,683,36,7,0,2,1,0,104786.59
15749328,697,45,1,0,2,1,0,46807.62
15751177,685,44,2,119657.53,1,1,0,145387.05
15611669,623,50,7,126608.37,1,0,1,645.61
15716609,484,54,3,134388.11,1,0,0,49954.79
15605968,574,26,8,97460.1,1,1,1,43093.67
15814536,549,37,2,112541.54,2,0,0,47432.43
15629545,790,41,7,109508.68,1,0,0,86776.38
15627262,536,23,6,92366.72,2,1,0,120661.71
15678129,643,45,9,150840.03,2,1,0,155516.35
15567147,802,40,4,0,2,1,1,81908.09
15685653,585,40,3,162261.01,2,1,0,137028.51
15631813,621,39,6,0,2,1,1,58883.91
15768449,634,37,7,51582.5,2,1,1,184312.88
15626742,694,36,3,97530.25,1,1,1,117140.41
15633141,696,35,4,174902.26,1,1,0,69079.85
15815615,681,36,5,141952.07,1,1,1,185144.08
15686835,738,57,9,148384.64,1,0,0,155047.11
15620372,687,31,3,0,2,0,0,48228.1
15717231,721,37,4,98459.6,1,0,0,90821.66
15657163,623,42,1,149332.48,2,1,0,100834.22
15695585,788,34,6,156478.62,1,0,1,181196.76
15762134,506,59,8,119152.1,2,1,1,170679.74
15812230,670,42,5,49508.79,3,1,1,100324.01
15636353,534,35,4,0,2,0,0,9541.15
15678333,683,26,7,0,2,1,0,86619.77
15724444,567,38,1,125877.65,2,1,1,107841.77
15750458,693,39,4,0,2,0,1,142331.39
15811985,530,44,6,0,2,0,0,55893.37
15807546,837,38,2,0,2,1,1,46395.21
15670866,693,31,2,0,2,1,1,107759.31
15630349,543,23,5,0,2,1,0,117832.39
15788539,501,34,3,107747.57,1,1,0,9249.36
15577018,684,26,2,114035.39,1,0,0,96885.19
15783276,725,25,9,0,2,1,1,168607.74
15655389,638,41,1,131762.94,1,1,1,47675.29
15591698,849,49,9,132934.89,1,1,0,171056.65
15791991,773,52,4,0,1,0,1,144113.42
15634564,593,31,8,112713.34,1,1,1,176868.89
15640059,606,40,5,0,2,1,1,70899.27
15737521,619,40,9,103604.31,2,0,0,140947.05
15665385,657,44,6,76495.04,1,1,0,79071.89
15687130,686,43,0,0,1,1,1,170072.9
15723613,623,28,4,0,2,1,0,41227.67
15698184,484,50,2,90408.16,2,0,0,48170.57
15647295,426,34,9,0,2,1,0,107876.91
15625904,624,26,9,74681.9,2,0,0,31231.35
15686164,850,31,1,108822.4,1,1,1,132173.31
15738627,768,25,6,0,2,1,1,21215.67
15706464,667,35,4,97585.32,2,0,0,57213.46
15743007,643,45,4,45144.43,1,1,0,60917.24
15592937,632,41,3,81877.38,1,1,1,33642.21
15792180,566,22,7,144954.75,2,1,0,102246
15589698,555,42,6,107104.5,1,1,1,41304.44
15711921,695,29,5,0,2,1,1,6770.44
15634143,581,30,0,53291.86,1,0,0,196582.28
15679029,718,33,7,102874.28,1,0,0,117841.06
15787255,650,55,2,140891.46,3,1,1,179834.45
15613172,628,27,5,95826.49,2,1,0,155996.96
15784000,715,34,9,102277.52,1,0,0,177852.57
15761606,617,37,9,101707.8,1,1,0,123866.28
15701809,749,28,3,0,1,1,0,3408.7
15679801,712,39,5,163097.55,2,1,1,23702.42
15609804,688,29,1,0,2,1,0,154695.57
15777901,640,43,9,94752.49,1,1,0,184006.36
15626474,686,31,1,0,2,1,0,4802.25
15599268,584,32,5,0,2,1,0,10956.82
15807728,530,45,1,0,1,0,1,190663.89
15603749,564,53,2,45472.28,1,1,1,41055.71
15700714,747,29,7,0,2,1,1,141706.43
15633666,701,33,7,123870.07,1,1,0,97794.71
15593499,686,47,6,0,1,1,0,32080.69
15641007,614,38,4,72594,1,1,1,76042.48
15638272,609,32,4,99883.16,1,1,1,120594.85
15797227,754,28,8,0,2,1,1,52615.62
15757541,778,33,9,151772.63,2,0,0,180249.94
15697789,647,43,3,122717.53,2,1,1,87000.39
15677135,520,61,8,133802.29,2,1,1,90304.01
15570271,577,31,6,0,1,1,1,196395.25
15637678,661,35,5,0,1,1,0,155394.52
15727198,689,28,2,64808.32,2,0,0,78591.15
15764174,612,26,4,0,2,1,1,179780.74
15702061,654,29,7,0,2,1,1,149184.15
15806284,739,31,1,0,2,1,1,58469.75
15640266,621,41,5,104631.67,1,1,1,95551.22
15704795,521,77,6,0,2,1,1,49054.1
15565878,631,29,3,0,2,1,1,197963.46
15731760,681,25,5,0,1,0,1,90860.97
15809006,602,23,7,113758.48,2,0,0,84077.6
15671789,616,31,3,94263.91,2,1,0,168895.06
15714391,563,35,2,183572.84,1,1,1,66006.75
15596455,546,45,2,0,1,0,0,197789.83
15702715,747,34,10,0,2,1,1,50759.8
15797194,570,39,10,129674.89,2,1,0,80552.36
15569917,706,30,6,87609.68,2,0,0,137674.55
15813422,781,35,4,80790.74,1,1,0,116429.51
15590337,659,29,6,123192.12,1,1,1,56971.41
15757646,584,35,9,0,2,1,0,192381.21
15614813,777,46,0,107362.8,1,1,0,487.3
15778884,809,38,2,154763.21,2,1,1,174800.31
15672237,633,25,1,0,1,1,0,100598.98
15679642,695,44,8,0,2,1,1,70974.13
15728012,678,40,3,128398.38,1,1,0,168658.3
15636999,414,38,8,0,1,0,1,77661.12
15626212,616,29,9,0,1,1,1,166984.44
15572038,660,35,9,113948.58,1,1,0,188891.96
15702430,548,35,10,0,1,1,1,31299.71
15760177,564,37,9,100252.18,1,1,1,146033.52
15632816,521,49,2,127948.57,1,1,1,182765.14
15752956,629,29,6,0,2,1,1,88842.8
15811343,644,35,5,161591.11,3,1,1,63795.62
15670496,655,27,9,0,2,0,0,108008.05
15705521,548,33,0,101084.36,1,1,0,42749.85
15584928,594,32,4,120074.97,2,1,1,162961.79
15627185,744,29,6,123737.04,2,1,0,141558.04
15691011,591,42,9,161651.37,2,1,1,131753.97
15744200,587,36,1,70784.27,1,1,0,30579.82
15736495,712,34,8,114088.32,1,1,0,92794.61
15630106,496,29,2,0,2,1,0,55389.59
15691703,545,47,8,105792.49,1,0,1,67830.2
15795963,687,34,7,129895.19,1,0,1,28698.17
15810418,756,60,3,115924.89,1,1,0,93524.19
15605698,746,58,3,0,3,1,1,80344.96
15798605,686,26,1,57422.62,1,1,1,79189.4
15672467,766,52,7,92510.9,2,0,1,66193.61
15568885,620,34,8,102251.57,1,1,0,120672.09
15572182,505,33,3,106506.77,3,1,0,45445.78
15767757,562,29,9,120307.58,1,1,1,6795.61
15629078,850,45,5,127258.79,1,1,1,192744.23
15672970,714,20,3,0,2,0,1,150465.93
15569641,692,41,8,130701.29,1,1,0,59354.24
15778830,841,31,2,0,2,1,0,173240.52
15749671,794,35,6,0,2,1,1,68730.91
15743411,609,61,1,0,1,1,0,22447.85
15728362,671,29,3,0,2,1,0,158043.11
15735636,604,53,2,121389.78,1,1,1,48201.64
15607874,687,38,0,144450.58,1,0,1,137276.83
15646521,634,36,1,0,1,1,1,143960.72
15781127,663,33,8,96769.04,1,1,1,36864.05
15811415,691,44,6,134066.1,2,1,1,197572.41
15588839,606,30,8,180307.73,2,1,1,1914.41
15700854,595,35,8,0,1,1,0,100015.79
15793425,560,33,9,0,1,0,1,183358.21
15679622,602,35,8,0,1,1,1,22499.29
15734626,652,36,1,0,2,1,1,19302.78
15582841,600,29,8,0,2,0,1,34747.43
15660301,491,70,6,148745.92,2,1,1,17818.33
15643439,537,47,10,0,2,0,1,25482.62
15661974,677,46,2,57037.74,1,1,1,158531.01
15627220,735,43,9,98807.45,1,0,0,184570.04
15574761,466,41,3,33563.95,2,1,0,178994.13
15612087,671,45,2,106376.85,1,0,1,158264.62
15769645,612,35,3,0,1,1,1,48108.72
15613319,793,33,0,0,1,0,0,175544.02
15606554,797,29,1,0,1,0,1,149991.32
15710978,715,42,2,88120.97,2,1,1,21333.22
15794849,850,22,7,91560.58,2,0,0,10541.38
15706163,518,46,4,113625.93,1,0,0,92727.42
15709412,776,30,6,0,2,0,1,63908.86
15589200,617,34,9,0,2,1,0,118749.58
15790314,649,41,0,0,2,0,1,130567.02
15753969,724,45,5,83888.54,1,0,1,34121.81
15620323,652,42,3,83492.07,2,1,0,37914.12
15688612,850,33,7,140956.99,1,0,0,3510.18
15706071,528,39,0,127631.62,1,0,1,22197.8
15682533,850,39,7,79259.99,1,0,1,186910.74
15571928,679,43,4,0,3,1,0,115136.51
15670615,652,37,7,0,2,1,0,68789.93
15745266,434,55,6,0,1,0,1,73562.05
15794257,651,34,4,91562.99,1,1,1,123954.15
15624715,593,40,2,0,1,1,1,5194.95
15711716,580,56,1,131368.3,1,1,0,106918.67
15798084,688,26,0,0,2,1,0,105784.85
15768474,744,34,3,0,2,1,0,27244.35
15659800,584,50,1,0,1,0,1,152567.75
15643048,639,66,0,0,2,0,1,42240.54
15792029,620,32,6,0,2,1,0,56139.09
15773276,633,63,4,114552.6,1,1,0,73856.28
15814930,588,40,10,125534.51,1,1,0,121504.18
15785980,588,34,6,121132.26,2,1,0,86460.28
15571415,805,56,6,151802.29,1,1,0,46791.09
15790958,685,38,4,0,2,1,1,35884.91
15763218,661,41,1,0,2,0,1,131300.68
15806964,702,45,0,80793.58,1,1,1,27474.81
15706552,533,36,7,85311.7,1,0,1,156731.91
15679804,636,36,5,117559.05,2,1,1,111573.3
15738063,631,29,2,0,2,1,1,18581.84
15767391,565,32,4,90322.99,2,0,1,118740.37
15591107,723,68,3,110357,1,0,0,141977.54
15785519,565,36,6,106192.1,1,1,0,149575.59
15625494,573,32,9,125321.84,2,1,1,130234.63
15740383,594,38,10,0,2,1,0,58332.91
15770995,753,47,1,131160.85,1,1,0,197444.69
15784761,554,46,7,87603.35,3,0,1,96929.24
15774872,663,36,10,0,2,1,0,136349.55
15731815,529,63,4,96134.11,3,1,0,108732.96
15675185,697,48,2,108128.96,2,1,1,103944.37
15639882,528,30,2,128262.72,2,1,0,50771.16
15654975,641,53,0,123835.52,2,0,1,160110.65
15807595,485,51,7,144244.59,2,1,0,51113.14
15600991,694,31,6,109052.59,2,1,1,19448.93
15671934,552,39,2,132906.88,1,0,1,149384.43
15663808,666,59,8,152614.51,2,1,1,188782.3
15711991,615,30,8,0,2,0,0,3183.15
15713378,711,38,10,0,2,0,0,53311.78
15811200,831,34,2,0,2,0,0,165840.94
15676513,601,35,8,71553.83,1,1,0,177384.45
15569364,666,36,3,0,2,1,0,35156.54
15677550,755,38,1,0,2,1,0,20734.81
15727391,688,29,9,144553.5,2,1,0,143454.95
15624170,639,38,4,81550.94,2,0,1,118974.77
15662245,588,32,1,0,2,1,1,8763.87
15769412,684,39,4,207034.96,2,0,0,157694.76
15674583,768,25,0,78396.08,1,1,1,8316.19
15738181,850,31,6,67996.23,2,0,0,50129.87
15672132,695,42,7,121453.63,1,0,0,46374.64
15633840,781,20,0,125023.1,2,1,1,108301.45
15687363,770,31,3,155047.56,2,1,1,186064.34
15741652,600,37,8,177657.35,1,1,1,77142.32
15609637,652,51,7,0,2,0,1,43496.36
15679299,726,27,7,123826.07,1,0,1,78970.58
15717290,688,41,2,112871.19,2,0,1,65520.74
15798385,512,46,3,0,2,1,1,56408.14
15735346,527,41,10,136733.24,1,1,1,57589.29
15671804,648,36,8,146943.38,2,1,1,130041.45
15735078,724,53,1,139687.66,2,1,1,12913.92
15691513,592,60,9,0,4,1,1,13614.01
15590268,529,35,5,95772.97,1,1,1,112781.5
15642787,572,37,1,133043.66,1,0,0,111243.09
15771942,528,46,9,135555.66,1,1,0,133146.03
15630241,594,61,3,62391.22,1,1,1,192434.11
15762045,474,37,5,142688.57,2,1,1,110953.33
15590078,622,27,9,139834.93,1,1,1,152733.89
15649297,605,62,4,111065.93,2,0,1,125660.99
15580462,607,40,1,112544.45,1,1,1,19842.22
15680643,729,42,1,0,2,1,1,149535.97
15680970,611,41,2,114206.84,1,1,0,164061.6
15702380,663,64,6,0,2,0,1,15876.52
15700083,609,39,2,139443.75,2,1,0,9234.06
15814750,629,34,8,0,2,1,1,180595.02
